"{'ALTITUDE-DEG': 52.57456618871, 'AZIMUTH-DEG': 145.61229807563, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25240274319, 'DECLINATION-DEG': 10.72911937881, 'DRA_COSDEC-DEG_PER_SEC': 0.04706944982, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206143484, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-259.92915669255717, 4616.1517317881235, 4381.868893696147], 'PHASE_ANGLE-DEG': 46.46813572295, 'RANGE-KM': 1456.799794846868, 'RANGE_RATE-KM_PER_SEC': -3.180408457442, 'RIGHT_ASCENSION-DEG': 113.77006253882, 'SATELLITE_GCRS_KM': [-836.852282236365, 5926.064838653604, 4653.075460616411], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.96440087035, 'AZIMUTH-DEG': 117.95770845575, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30574123885, 'DECLINATION-DEG': 29.5483975674, 'DRA_COSDEC-DEG_PER_SEC': 0.07163709998, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069165623, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.4088416621748, 4614.781029824273, 4381.921527350342], 'PHASE_ANGLE-DEG': 45.51422462556, 'RANGE-KM': 1303.958401082038, 'RANGE_RATE-KM_PER_SEC': -1.289853211617, 'RIGHT_ASCENSION-DEG': 117.97402731687, 'SATELLITE_GCRS_KM': [-814.5067926012637, 5616.607039779817, 5024.979789201798], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.98008914492, 'AZIMUTH-DEG': 117.89110689463, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3057895229, 'DECLINATION-DEG': 29.57898048944, 'DRA_COSDEC-DEG_PER_SEC': 0.07168060964, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.20691772, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.44249844069043, 4614.778895190952, 4381.921606157059], 'PHASE_ANGLE-DEG': 45.51755582789, 'RANGE-KM': 1303.829553233737, 'RANGE_RATE-KM_PER_SEC': -1.286584932893, 'RIGHT_ASCENSION-DEG': 117.9822672834, 'SATELLITE_GCRS_KM': [-814.4708179161638, 5616.126153999771, 5025.521667093869], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.9957441039, 'AZIMUTH-DEG': 117.82443680623, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30583764846, 'DECLINATION-DEG': 29.60955592915, 'DRA_COSDEC-DEG_PER_SEC': 0.0717241225, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206918877, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.4761416650009, 4614.7767611709705, 4381.921684932047], 'PHASE_ANGLE-DEG': 45.52090210774, 'RANGE-KM': 1303.701083960578, 'RANGE_RATE-KM_PER_SEC': -1.283316990122, 'RIGHT_ASCENSION-DEG': 117.99051143354, 'SATELLITE_GCRS_KM': [-814.4348502605536, 5615.645410344426, 5026.063280989199], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.01137826598, 'AZIMUTH-DEG': 117.75764451022, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30588565409, 'DECLINATION-DEG': 29.64014848074, 'DRA_COSDEC-DEG_PER_SEC': 0.07176767358, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069200347, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.5097984122792, 4614.774626046799, 4381.921763738711], 'PHASE_ANGLE-DEG': 45.52426616203, 'RANGE-KM': 1303.572889964106, 'RANGE_RATE-KM_PER_SEC': -1.28004675531, 'RIGHT_ASCENSION-DEG': 117.99876641216, 'SATELLITE_GCRS_KM': [-814.398860686929, 5615.164421899776, 5026.605066791626], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.02698524487, 'AZIMUTH-DEG': 117.6907567957, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30593352014, 'DECLINATION-DEG': 29.67074582711, 'DRA_COSDEC-DEG_PER_SEC': 0.07181124536, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069211924, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.543455144087, 4614.772490677143, 4381.921842545346], 'PHASE_ANGLE-DEG': 45.5276466512, 'RANGE-KM': 1303.445023105946, 'RANGE_RATE-KM_PER_SEC': -1.276775545174, 'RIGHT_ASCENSION-DEG': 118.00702891283, 'SATELLITE_GCRS_KM': [-814.3628636679138, 5614.683382119987, 5027.146806531563], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.04240215938, 'AZIMUTH-DEG': 117.62447468415, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30598074808, 'DECLINATION-DEG': 29.70102787528, 'DRA_COSDEC-DEG_PER_SEC': 0.07185438184, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206922338, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.57675985925385, 4614.770377398763, 4381.921920527751], 'PHASE_ANGLE-DEG': 45.53100796675, 'RANGE-KM': 1303.318815671458, 'RANGE_RATE-KM_PER_SEC': -1.273537589468, 'RIGHT_ASCENSION-DEG': 118.01521241361, 'SATELLITE_GCRS_KM': [-814.3272357975901, 5614.207322797601, 5027.682835104081], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.05795481506, 'AZIMUTH-DEG': 117.5573970715, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.306028336, 'DECLINATION-DEG': 29.73163471967, 'DRA_COSDEC-DEG_PER_SEC': 0.07189799484, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069234955, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.6104165599687, 4614.768241540728, 4381.921999334334], 'PHASE_ANGLE-DEG': 45.5344211645, 'RANGE-KM': 1303.191599957696, 'RANGE_RATE-KM_PER_SEC': -1.270264445586, 'RIGHT_ASCENSION-DEG': 118.02348990868, 'SATELLITE_GCRS_KM': [-814.2912239667241, 5613.726180895227, 5028.224483188624], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.07347380548, 'AZIMUTH-DEG': 117.49025102278, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30607576476, 'DECLINATION-DEG': 29.76223400263, 'DRA_COSDEC-DEG_PER_SEC': 0.07194161101, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069246527, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.6440597067062, 4614.766106296513, 4381.922078109188], 'PHASE_ANGLE-DEG': 45.53784942496, 'RANGE-KM': 1303.064762647745, 'RANGE_RATE-KM_PER_SEC': -1.266991650025, 'RIGHT_ASCENSION-DEG': 118.03177162073, 'SATELLITE_GCRS_KM': [-814.2552191818859, 5613.2451812402305, 5028.765867346766], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.08912724962, 'AZIMUTH-DEG': 117.42230552122, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30612354751, 'DECLINATION-DEG': 29.79315824882, 'DRA_COSDEC-DEG_PER_SEC': 0.0719857046, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206925822, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.67805483824577, 4614.763948462576, 4381.922157708217], 'PHASE_ANGLE-DEG': 45.5413302493, 'RANGE-KM': 1302.936930683742, 'RANGE_RATE-KM_PER_SEC': -1.263683631152, 'RIGHT_ASCENSION-DEG': 118.04014765635, 'SATELLITE_GCRS_KM': [-814.2188301317457, 5612.759096908131, 5029.312869117564], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.1045909002, 'AZIMUTH-DEG': 117.3549676261, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30617069437, 'DECLINATION-DEG': 29.8237670375, 'DRA_COSDEC-DEG_PER_SEC': 0.07202936243, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206926979, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.71169795368274, 4614.761812725236, 4381.922236483018], 'PHASE_ANGLE-DEG': 45.54479155699, 'RANGE-KM': 1302.810751420096, 'RANGE_RATE-KM_PER_SEC': -1.260408895987, 'RIGHT_ASCENSION-DEG': 118.04844456704, 'SATELLITE_GCRS_KM': [-814.1828103933742, 5612.277994166801, 5029.854160700495], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.12003310864, 'AZIMUTH-DEG': 117.28750712845, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30621771961, 'DECLINATION-DEG': 29.85439285347, 'DRA_COSDEC-DEG_PER_SEC': 0.07207305856, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069281368, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.7453545919269, 4614.7596758830205, 4381.922315289492], 'PHASE_ANGLE-DEG': 45.54827071026, 'RANGE-KM': 1302.684849033492, 'RANGE_RATE-KM_PER_SEC': -1.257131880849, 'RIGHT_ASCENSION-DEG': 118.05675239557, 'SATELLITE_GCRS_KM': [-814.1467687180123, 5611.79664652314, 5030.395624025473], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.13544137017, 'AZIMUTH-DEG': 117.2199782867, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30626458521, 'DECLINATION-DEG': 29.88501104398, 'DRA_COSDEC-DEG_PER_SEC': 0.07211675786, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206929294, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.7789976761086, 4614.757539655028, 4381.922394064238], 'PHASE_ANGLE-DEG': 45.55176491344, 'RANGE-KM': 1302.559324909404, 'RANGE_RATE-KM_PER_SEC': -1.253855224145, 'RIGHT_ASCENSION-DEG': 118.06506446806, 'SATELLITE_GCRS_KM': [-814.1107341021368, 5611.315441228994, 5030.936823476597], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.15082800439, 'AZIMUTH-DEG': 117.15232673844, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30631132869, 'DECLINATION-DEG': 29.91564623747, 'DRA_COSDEC-DEG_PER_SEC': 0.07216049548, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069304516, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.8126542832882, 4614.75540232195, 4381.922472870658], 'PHASE_ANGLE-DEG': 45.55527698216, 'RANGE-KM': 1302.434078117741, 'RANGE_RATE-KM_PER_SEC': -1.250576290904, 'RIGHT_ASCENSION-DEG': 118.07338748415, 'SATELLITE_GCRS_KM': [-814.0746775441052, 5610.833990998889, 5031.478194624075], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.16618055111, 'AZIMUTH-DEG': 117.08460689795, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3063579123, 'DECLINATION-DEG': 29.9462737736, 'DRA_COSDEC-DEG_PER_SEC': 0.07220423625, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069316087, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.8462973363121, 4614.753265603302, 4381.92255164535], 'PHASE_ANGLE-DEG': 45.55880409413, 'RANGE-KM': 1302.30920951626, 'RANGE_RATE-KM_PER_SEC': -1.247297721267, 'RIGHT_ASCENSION-DEG': 118.08171475775, 'SATELLITE_GCRS_KM': [-814.0386280520448, 5610.352683167845, 5032.0193019254975], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.18135725381, 'AZIMUTH-DEG': 117.01744697439, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30640390677, 'DECLINATION-DEG': 29.97661009406, 'DRA_COSDEC-DEG_PER_SEC': 0.07224757501, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069327547, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.87961545117736, 4614.75114927923, 4381.922629659213], 'PHASE_ANGLE-DEG': 45.56231335969, 'RANGE-KM': 1302.185869993794, 'RANGE_RATE-KM_PER_SEC': -1.244049876429, 'RIGHT_ASCENSION-DEG': 118.08996911075, 'SATELLITE_GCRS_KM': [-814.0029193955786, 5609.875973272805, 5032.55513783141], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.19665404206, 'AZIMUTH-DEG': 116.9495370527, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30645020913, 'DECLINATION-DEG': 30.00724687264, 'DRA_COSDEC-DEG_PER_SEC': 0.07229135708, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206933912, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.91325847329455, 4614.749012072385, 4381.922708433852], 'PHASE_ANGLE-DEG': 45.56587322768, 'RANGE-KM': 1302.061653997415, 'RANGE_RATE-KM_PER_SEC': -1.240769412154, 'RIGHT_ASCENSION-DEG': 118.09831154807, 'SATELLITE_GCRS_KM': [-813.9668551035861, 5609.394563439728, 5033.096153425034], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.2119288324, 'AZIMUTH-DEG': 116.8815042299, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30649638841, 'DECLINATION-DEG': 30.03790060523, 'DRA_COSDEC-DEG_PER_SEC': 0.07233517753, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069350695, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.9469150181718, 4614.7468737600775, 4381.922787240163], 'PHASE_ANGLE-DEG': 45.56945100032, 'RANGE-KM': 1301.937716240716, 'RANGE_RATE-KM_PER_SEC': -1.237486678237, 'RIGHT_ASCENSION-DEG': 118.10666498053, 'SATELLITE_GCRS_KM': [-813.9307688589063, 5608.912908607107, 5033.637340619998], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.22716925444, 'AZIMUTH-DEG': 116.81340323111, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30654240724, 'DECLINATION-DEG': 30.0685466165, 'DRA_COSDEC-DEG_PER_SEC': 0.07237900109, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069362267, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-282.9805580090134, 4614.744736062583, 4381.922866014746], 'PHASE_ANGLE-DEG': 45.57304380236, 'RANGE-KM': 1301.814156527227, 'RANGE_RATE-KM_PER_SEC': -1.234204317828, 'RIGHT_ASCENSION-DEG': 118.11502269764, 'SATELLITE_GCRS_KM': [-813.8946896934984, 5608.431396274014, 5034.178264022513], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.24238749234, 'AZIMUTH-DEG': 116.74517923969, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30658830257, 'DECLINATION-DEG': 30.0992095572, 'DRA_COSDEC-DEG_PER_SEC': 0.07242286307, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069373843, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.0142145228051, 4614.742597259415, 4381.922944821005], 'PHASE_ANGLE-DEG': 45.57665452841, 'RANGE-KM': 1301.690875506699, 'RANGE_RATE-KM_PER_SEC': -1.230919691461, 'RIGHT_ASCENSION-DEG': 118.12339143591, 'SATELLITE_GCRS_KM': [-813.8585885702427, 5607.949638907768, 5034.719358980671], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.25757122106, 'AZIMUTH-DEG': 116.6768871369, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30663403729, 'DECLINATION-DEG': 30.12986474448, 'DRA_COSDEC-DEG_PER_SEC': 0.07246672818, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069385415, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.0478574824664, 4614.740459071263, 4381.923023595535], 'PHASE_ANGLE-DEG': 45.58028027662, 'RANGE-KM': 1301.567972454033, 'RANGE_RATE-KM_PER_SEC': -1.227635443988, 'RIGHT_ASCENSION-DEG': 118.13176447249, 'SATELLITE_GCRS_KM': [-813.8224945324043, 5607.468024091174, 5035.260190173603], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.27273257898, 'AZIMUTH-DEG': 116.60847195457, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30667964799, 'DECLINATION-DEG': 30.16053683636, 'DRA_COSDEC-DEG_PER_SEC': 0.07251063172, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206939699, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.08151396506173, 4614.7383197772415, 4381.923102401738], 'PHASE_ANGLE-DEG': 45.58392396799, 'RANGE-KM': 1301.445348547501, 'RANGE_RATE-KM_PER_SEC': -1.224348934108, 'RIGHT_ASCENSION-DEG': 118.14014855625, 'SATELLITE_GCRS_KM': [-813.7863785317342, 5606.986164210135, 5035.801192873872], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.2878592868, 'AZIMUTH-DEG': 116.5399887296, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30672509783, 'DECLINATION-DEG': 30.19120114274, 'DRA_COSDEC-DEG_PER_SEC': 0.07255453839, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069408563, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.1151568935356, 4614.736181098437, 4381.923181176214], 'PHASE_ANGLE-DEG': 45.58758267408, 'RANGE-KM': 1301.323102532386, 'RANGE_RATE-KM_PER_SEC': -1.221062808024, 'RIGHT_ASCENSION-DEG': 118.14853695212, 'SATELLITE_GCRS_KM': [-813.750269623294, 5606.504446927619, 5036.341931837425], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.30296343685, 'AZIMUTH-DEG': 116.47138234256, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30677042321, 'DECLINATION-DEG': 30.2218823288, 'DRA_COSDEC-DEG_PER_SEC': 0.07259848351, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206942014, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.1488133448244, 4614.73404131357, 4381.923259982363], 'PHASE_ANGLE-DEG': 45.59125934234, 'RANGE-KM': 1301.201136115636, 'RANGE_RATE-KM_PER_SEC': -1.217774423273, 'RIGHT_ASCENSION-DEG': 118.15693642125, 'SATELLITE_GCRS_KM': [-813.7141387461568, 5606.022484549487, 5036.88284226002], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.31803279576, 'AZIMUTH-DEG': 116.40270798613, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30681558737, 'DECLINATION-DEG': 30.25255569717, 'DRA_COSDEC-DEG_PER_SEC': 0.07264243172, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206943171, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.1824562422071, 4614.7319021441035, 4381.923338756786], 'PHASE_ANGLE-DEG': 45.59495101765, 'RANGE-KM': 1301.079547513104, 'RANGE_RATE-KM_PER_SEC': -1.214486427077, 'RIGHT_ASCENSION-DEG': 118.16534021628, 'SATELLITE_GCRS_KM': [-813.6780149683965, 5605.54066481985, 5037.423488973136], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.33307940963, 'AZIMUTH-DEG': 116.33391038917, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30686062661, 'DECLINATION-DEG': 30.28324592029, 'DRA_COSDEC-DEG_PER_SEC': 0.07268641844, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069443287, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.2161126622857, 4614.729761868384, 4381.923417562879], 'PHASE_ANGLE-DEG': 45.59866067393, 'RANGE-KM': 1300.958238960251, 'RANGE_RATE-KM_PER_SEC': -1.211196175797, 'RIGHT_ASCENSION-DEG': 118.17375511082, 'SATELLITE_GCRS_KM': [-813.6418692165828, 5605.058599961638, 5037.964307098918], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.34809109132, 'AZIMUTH-DEG': 116.26504490034, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30690550452, 'DECLINATION-DEG': 30.31392829355, 'DRA_COSDEC-DEG_PER_SEC': 0.07273040826, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206945486, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.24975552836383, 4614.727622208271, 4381.923496337246], 'PHASE_ANGLE-DEG': 45.60238532944, 'RANGE-KM': 1300.837308143029, 'RANGE_RATE-KM_PER_SEC': -1.207906318648, 'RIGHT_ASCENSION-DEG': 118.18217434511, 'SATELLITE_GCRS_KM': [-813.605730570453, 5604.576677800869, 5038.504861543729], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.36307984035, 'AZIMUTH-DEG': 116.19605609713, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30695025699, 'DECLINATION-DEG': 30.34462749649, 'DRA_COSDEC-DEG_PER_SEC': 0.07277443659, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069466435, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.2834119173277, 4614.725481441692, 4381.923575143288], 'PHASE_ANGLE-DEG': 45.60612798455, 'RANGE-KM': 1300.716657826324, 'RANGE_RATE-KM_PER_SEC': -1.204614209894, 'RIGHT_ASCENSION-DEG': 118.1906047052, 'SATELLITE_GCRS_KM': [-813.5695699453634, 5604.094510479635, 5039.045587353559], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.37803351601, 'AZIMUTH-DEG': 116.12699948453, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30699484788, 'DECLINATION-DEG': 30.37531881712, 'DRA_COSDEC-DEG_PER_SEC': 0.07281846802, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069478007, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.31705475219843, 4614.723341290923, 4381.9236539176], 'PHASE_ANGLE-DEG': 45.60988563081, 'RANGE-KM': 1300.596385166342, 'RANGE_RATE-KM_PER_SEC': -1.201322500386, 'RIGHT_ASCENSION-DEG': 118.19903941887, 'SATELLITE_GCRS_KM': [-813.5334164322817, 5603.612485908253, 5039.586049507092], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.39296407115, 'AZIMUTH-DEG': 116.05781948776, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30703931281, 'DECLINATION-DEG': 30.40602694245, 'DRA_COSDEC-DEG_PER_SEC': 0.07286253797, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2069489583, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.3507111099371, 4614.721200033497, 4381.923732723587], 'PHASE_ANGLE-DEG': 45.6136612951, 'RANGE-KM': 1300.476393456391, 'RANGE_RATE-KM_PER_SEC': -1.198028542757, 'RIGHT_ASCENSION-DEG': 118.20748528479, 'SATELLITE_GCRS_KM': [-813.4972409349969, 5603.130216141701, 5040.126682981189], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.40786539993, 'AZIMUTH-DEG': 115.98854388277, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30708363371, 'DECLINATION-DEG': 30.43673950819, 'DRA_COSDEC-DEG_PER_SEC': 0.07290662877, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206950116, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.3843674519549, 4614.719058530599, 4381.923811529546], 'PHASE_ANGLE-DEG': 45.6174534711, 'RANGE-KM': 1300.356731254788, 'RANGE_RATE-KM_PER_SEC': -1.19473366382, 'RIGHT_ASCENSION-DEG': 118.21593892028, 'SATELLITE_GCRS_KM': [-813.4610580003507, 5602.6478951503, 5040.667270269101], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 66.42273144355, 'AZIMUTH-DEG': 115.91920059985, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30712779261, 'DECLINATION-DEG': 30.46744414315, 'DRA_COSDEC-DEG_PER_SEC': 0.07295072263, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206951273, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-283.4180102399955, 4614.716917643801, 4381.923890303777], 'PHASE_ANGLE-DEG': 45.62126062586, 'RANGE-KM': 1300.237446588904, 'RANGE_RATE-KM_PER_SEC': -1.191439191628, 'RIGHT_ASCENSION-DEG': 118.22439693034, 'SATELLITE_GCRS_KM': [-813.4248821882176, 5602.165716982576, 5041.2075939429005], 'TLE-DATE': '2024-03-08 00:36:11'}"
